year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,all_HGVs,2_axle,3_axle,4_axle,5_axle,6_axle,7_axle,Mean GVW
2023,M6,TM,LA Boundary,36,352800,477600,54.191979,-2.7248809,S,4314,577,125,176,461,3012,3,36197.3082223243
2023,M6,TM,40,41,350125,530802,54.669809,-2.7748457,N,4126,520,239,184,516,2762,3,35627.872395833336
2023,M6,TM,40,41,350125,530802,54.669809,-2.7748457,S,4612,472,202,164,722,3139,3,36369.08613356019
2023,M11,TM,11,12,543478,253852,52.164295,0.096300989,N,4745,650,210,186,813,2953,4,34889.53073089701
2023,M11,TM,11,12,543478,253852,52.164295,0.096300989,S,4447,571,204,150,1140,2456,3,34439.8773209549
2023,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,N,6039,1045,409,223,585,3816,4,34082.37767181848
2023,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,S,6209,1002,393,193,624,4016,4,34714.93549422336
2023,M27,TM,10,11,458600,107400,50.863147,-1.1687154,E,2930,880,264,338,520,1011,13,27024.181758096496
2023,M27,TM,10,11,458600,107400,50.863147,-1.1687154,W,3103,1110,183,331,534,1021,12,26143.569100595425
2023,M40,TM,2,1A,500188,186122,51.565084,-0.55597643,E,4786,1845,352,325,829,1637,13,26205.981603679265
2023,M40,TM,2,1A,500188,186122,51.565084,-0.55597643,W,4797,1876,393,344,781,1587,13,25579.945734881858
2023,M53,TM,5,4,332900,380400,53.31626,-3.0086674,E,1498,373,148,88,170,769,4,30621.523840206184
2023,M53,TM,5,4,332900,380400,53.31626,-3.0086674,W,1310,363,165,79,165,598,3,29104.706482155863
2023,M54,TM,7,6,364600,310325,52.689447,-2.5251623,E,2566,672,171,176,587,1004,4,29100.0363427697
2023,M54,TM,7,6,364600,310325,52.689447,-2.5251623,W,2602,681,173,179,596,1018,4,28960.413428894757
2023,M56,TM,6,5,380725,386100,53.371406,-2.2911611,N,4092,1114,316,292,1205,1350,11,28211.544076492537
2023,M56,TM,6,5,380725,386100,53.371406,-2.2911611,S,4325,1089,366,344,605,2057,11,30046.11762075134
2023,M56,TM,11,LA Boundary,358597,381532,53.329073,-2.6231231,E,6292,1068,366,282,1126,3523,7,33239.773540489645
2023,M56,TM,11,LA Boundary,358597,381532,53.329073,-2.6231231,W,5951,954,338,236,775,3721,7,34283.34670867186
2023,M61,TM,LA Boundary,8,361335,414631,53.626774,-2.586102,N,3023,770,118,185,739,1285,6,29996.141475990975
2023,M61,TM,LA Boundary,8,361335,414631,53.626774,-2.586102,S,3133,948,172,240,547,1312,6,28754.992558139536
2023,M62,PM,5,6,345000,389306,53.397702,-2.8286149,E,1154,390,88,87,273,364,2,26270.263289036546
2023,M62,PM,5,6,345000,389306,53.397702,-2.8286149,W,1122,399,70,74,260,363,2,26751.759417808218
2023,M602,TM,M62,A576,377700,398847,53.485861,-2.3375323,E,1832,550,160,206,379,571,6,26879.99252136752
2023,M602,TM,M62,A576,377700,398847,53.485861,-2.3375323,W,2761,961,188,288,443,953,8,26464.316789862725
2023,M60,TM,LA Boundary,17,380000,404480,53.536585,-2.3032331,E,9510,1868,499,664,1861,4734,13,31748.138499844383
2023,M60,TM,LA Boundary,17,380000,404480,53.536585,-2.3032331,W,9247,1786,583,469,2356,4207,13,31444.159124707883
2023,M62,TM,LA Boundary,LA Boundary,415064,420911,53.684442,-1.7733937,E,9058,2034,457,422,1906,4322,6,31183.423745490323
2023,M62,TM,LA Boundary,LA Boundary,415064,420911,53.684442,-1.7733937,W,9121,2461,449,379,1883,4023,5,29991.011739130434
2023,M62,TM,29,30,433800,425850,53.72796,-1.4891853,E,8615,1822,498,462,2652,3207,15,29954.534426987062
2023,M62,TM,29,30,433800,425850,53.72796,-1.4891853,W,7897,1755,491,384,2217,3077,13,30057.36008567469
2023,M62,TM,LA Boundary,35,465002,420804,53.679665,-1.017384,E,6255,542,332,230,657,4500,6,37249.494973671615
2023,M62,TM,LA Boundary,35,465002,420804,53.679665,-1.017384,W,5925,626,319,267,564,4172,7,36335.275062972294
2023,M60,TM,10,9,376940,396250,53.462485,-2.3487937,E,3317,902,214,233,489,1516,10,29697.124554102258
2023,M60,TM,10,9,376940,396250,53.462485,-2.3487937,W,3322,889,222,254,548,1454,10,29274.049748297304
2023,M180,TM,2,3,482000,407170,53.554762,-0.76368793,E,6072,437,190,145,327,4997,4,39071.546229508196
2023,M180,TM,2,3,482000,407170,53.554762,-0.76368793,W,6059,446,194,123,153,5168,4,39532.76954664914
2023,M53,TM,8,7,339414,378000,53.295477,-2.9104441,E,2235,461,140,157,284,1219,6,32109.762240846936
2023,M53,TM,8,7,339414,378000,53.295477,-2.9104441,W,2030,383,151,157,245,1123,6,32310.38014527845
2023,M3,TM,6,A30,465280,151600,51.259833,-1.0658495,N,1478,609,104,115,207,482,3,25579.441447368423
2023,M3,TM,6,A30,465280,151600,51.259833,-1.0658495,S,1272,434,96,108,254,414,3,26720.872421695953
2023,M3,TM,13,14 / M27,443670,119000,50.96877,-1.3794569,N,5050,1042,362,310,588,2887,8,32245.65961131422
2023,M3,TM,13,14 / M27,443670,119000,50.96877,-1.3794569,S,4994,1023,373,254,495,2996,7,32584.396658896658
2023,M6,TM,M6 Junc 44,A74(M) / M6 Junc 45,335001,565313,54.978164,-3.0170775,N,3345,275,145,155,1275,1588,2,34081.22441860465
2023,M6,TM,M6 Junc 44,A74(M) / M6 Junc 45,335001,565313,54.978164,-3.0170775,S,3917,430,185,182,1513,1747,2,33229.847253017986
2023,M3,TM,2,1,506600,167200,51.393834,-0.46920916,E,872,386,101,85,102,242,3,23501.789989118606
2023,M3,TM,2,1,506600,167200,51.393834,-0.46920916,W,951,443,108,87,115,245,3,22915.878121878122
2023,M23,TM,9,8,530976,143452,51.175313,-0.12773144,N,2922,969,316,304,442,1081,10,26857.729019859064
2023,M23,TM,9,8,530976,143452,51.175313,-0.12773144,S,2754,1094,251,256,407,928,10,25503.179904955872
2023,M27,TM,3,4,438600,117600,50.956542,-1.4518045,E,4607,1045,378,317,541,2464,11,31351.359966358283
2023,M27,TM,3,4,438600,117600,50.956542,-1.4518045,W,4533,997,364,334,471,2484,12,31615.10296010296
2023,M62,TM,11,LA Boundary,368707,393606,53.438294,-2.47253,E,7498,1314,362,506,922,4459,13,33638.11972016896
2023,M62,TM,11,LA Boundary,368707,393606,53.438294,-2.47253,W,6840,1284,254,480,952,3928,12,33289.631693198266
2023,M42,TM,4,5,415780,277263,52.393164,-1.7695351,N,7367,1715,435,451,1339,3529,10,30809.328519855597
2023,M42,TM,4,5,415780,277263,52.393164,-1.7695351,S,7106,1667,441,459,1288,3403,9,30806.31828815192
2023,M58,TM,4,5,348444,404917,53.538356,-2.7793926,E,2173,477,166,165,285,1112,7,31407.479204339965
2023,M58,TM,4,5,348444,404917,53.538356,-2.7793926,W,1898,458,150,136,374,828,5,29652.892875448488
2023,M25,TM,A21,4,549600,162940,51.345859,0.14664632,E,697,285,80,118,144,92,4,21551.51313969571
2023,M25,TM,A21,4,549600,162940,51.345859,0.14664632,W,863,325,84,140,147,182,5,23362.924122310305
2023,M25,TM,9,8,522100,153680,51.269202,-0.25115917,E,6903,1398,423,331,1973,2825,14,30665.025990809878
2023,M25,TM,9,8,522100,153680,51.269202,-0.25115917,W,6739,1334,433,304,1935,2787,14,30856.055824886145
2023,M25,TM,LA Boundary,29,558360,185100,51.542583,0.28222971,N,13145,2587,419,601,3720,5950,13,31651.63325808879
2023,M25,TM,LA Boundary,29,558360,185100,51.542583,0.28222971,S,13734,2180,580,538,3453,7077,13,33269.56556607182
2023,M60,TM,2,1,387894,390148,53.408006,-2.1835707,E,3189,1053,240,229,331,1431,7,28346.50197508356
2023,M60,TM,2,1,387894,390148,53.408006,-2.1835707,W,3751,1265,384,237,649,1298,7,26798.650260416667
2023,M54,TM,1,M6 (10A),395134,304348,52.636857,-2.0733381,E,2996,971,220,162,518,1167,7,28108.540886699506
2023,M54,TM,1,M6 (10A),395134,304348,52.636857,-2.0733381,W,2704,697,194,144,368,1349,4,30468.54136429608
2023,M50,TM,4,3,365600,225670,51.928474,-2.5016862,E,2421,616,117,29,133,1551,1,33108.56395586432
2023,M50,TM,4,3,365600,225670,51.928474,-2.5016862,W,2171,600,121,26,179,1272,1,31917.05320600273
2023,M65,TM,6,7,372103,429592,53.761928,-2.424644,E,2051,676,130,167,197,937,8,28677.40425531915
2023,M65,TM,6,7,372103,429592,53.761928,-2.424644,W,2058,680,210,198,232,797,8,27266.92894117647
2023,M40,TM,8,A40,462000,204847,51.738909,-1.1035084,E,917,475,130,87,216,150,2,21824.450943396227
2023,M40,TM,8,A40,462000,204847,51.738909,-1.1035084,W,965,492,124,115,226,125,2,20803.43450184502
2023,M2,TM,SPUR,5,585623,162299,51.329489,0.6630074,E,5858,888,298,383,3060,1258,12,29122.55755212748
2023,M2,TM,SPUR,5,585623,162299,51.329489,0.6630074,W,2139,285,104,121,1301,330,1,28847.84547152194
2023,M6,TM,15,A500,384997,342075,52.975812,-2.2248737,C,4398,985,264,269,950,2021,7,30935.866325622777
2023,M275,TM,M275 Triangle,M27,464600,104600,50.837333,-1.083965,C,952,327,160,90,295,249,2,25052.77827248442
2023,M42,TM,2,3,406930,273025,52.355246,-1.8996734,E,6473,1588,362,354,1023,3211,6,30957.636919315402
2023,M42,TM,2,3,406930,273025,52.355246,-1.8996734,W,6240,1577,328,318,1379,2707,5,29996.0110864745
2023,M4,TM,LA Boundary,A312,510442,178249,51.492409,-0.41056595,E,3401,1940,344,330,428,755,12,21305.5707534786
2023,M4,TM,LA Boundary,A312,510442,178249,51.492409,-0.41056595,W,3641,2081,367,369,417,833,14,21480.878951237442
2023,M4,TM,Junction 18 M4,LA Boundary,377107,178227,51.50251,-2.3312108,E,4610,757,309,246,768,2653,4,33277.406375343046
2023,M4,TM,Junction 18 M4,LA Boundary,377107,178227,51.50251,-2.3312108,W,4550,963,128,132,207,3242,2,35006.45036371416
2023,M62,TM,M62,M18,468112,421104,53.681966,-0.97024286,C,5511,921,362,187,544,3525,4,34139.18004690601
2023,M40,TM,M42 (3A),M40 (3A),413000,272188,52.347612,-1.8105825,C,4223,1242,248,176,610,2049,4,29987.498036498037
2023,M40,TM,10,9,454870,221080,51.885587,-1.2041891,N,7179,2036,339,294,1672,2987,7,29499.802999318337
2023,M40,TM,10,9,454870,221080,51.885587,-1.2041891,S,7345,1904,266,317,1741,3261,6,30349.187458305536
2023,M40,TM,15,14,427000,262255,52.257807,-1.6058584,E,5605,1773,246,310,1077,2340,10,28815.474808895066
2023,M40,TM,15,14,427000,262255,52.257807,-1.6058584,W,5386,1767,276,256,1013,2220,9,28505.771340913194
2023,M3,TM,Junction 4A M3,Junction 4 M3,485430,157297,51.308388,-0.7757795,E,3092,884,259,249,898,996,6,27452.941373025515
2023,M3,TM,Junction 4A M3,Junction 4 M3,485430,157297,51.308388,-0.7757795,W,2865,803,249,261,790,944,6,27710.489682279724
2023,M4,TM,37,36,288150,182643,51.53158,-3.6138843,E,2242,559,162,163,463,960,4,29970.153613154478
2023,M4,TM,37,36,288150,182643,51.53158,-3.6138843,W,2043,499,122,129,497,851,4,29934.455280685062
2023,M4,TM,46,45,266797,199689,51.680122,-3.9280292,E,2048,728,154,178,439,643,4,26308.753494874185
2023,M4,TM,46,45,266797,199689,51.680122,-3.9280292,W,1929,656,174,132,199,862,5,28080.04339250493
2023,M8,TM,6,5,279500,662100,55.837028,-3.9256456,E,4580,1713,397,487,1184,852,11,23751.17075796727
2023,M8,TM,6,5,279500,662100,55.837028,-3.9256456,W,4564,1797,421,482,1136,815,12,23566.693330473943
2023,M9,TM,1a,1,312020,673807,55.949213,-3.4104043,N,2504,577,239,197,251,1395,8,31168.940007499063
2023,M9,TM,1a,1,312020,673807,55.949213,-3.4104043,S,2862,698,264,204,580,1289,8,29887.58823529412
2023,M9,TM,5,4,293700,679140,55.993401,-3.7057366,E,1328,292,133,112,375,433,4,28363.008154188286
2023,M9,TM,5,4,293700,679140,55.993401,-3.7057366,W,1424,339,142,122,420,416,4,27701.22176022176
2023,M73,TM,LA boundary,LA Boundary,270010,666540,55.87443,-4.0791973,N,3426,753,196,341,1044,1124,7,28883.875324675326
2023,M73,TM,LA boundary,LA Boundary,270010,666540,55.87443,-4.0791973,S,3762,792,152,332,1059,1455,8,29860.88888888889
2023,M74,TM,6,LA Boundary,272599,656829,55.787925,-4.0332905,C,8402,2091,904,677,3191,1931,14,26777.84400544959
2023,M80,TM,4,5,279300,679750,55.995469,-3.9367259,E,2984,441,89,211,1122,1231,11,31957.043156199677
2023,M80,TM,4,5,279300,679750,55.995469,-3.9367259,W,3468,768,244,246,1109,1234,7,29525.120011086474
2023,M8,TM,15,14,260788,665897,55.866081,-4.2261407,E,2291,1099,533,229,303,766,8,23622.904016337645
2023,M8,TM,15,14,260788,665897,55.866081,-4.2261407,W,2051,1051,529,222,303,619,8,22899.537335285506
2023,M8,TM,25,24,254000,664600,55.852428,-4.3338137,E,2585,810,334,226,260,1176,9,28209.433392539966
2023,M8,TM,25,24,254000,664600,55.852428,-4.3338137,W,2600,806,307,235,277,1197,10,28852.40395480226
2023,M9,TM,8,7,287300,684900,56.043665,-3.8107025,E,2455,625,121,148,1159,452,5,27097.092828685258
2023,M9,TM,8,7,287300,684900,56.043665,-3.8107025,W,2554,520,174,186,1098,613,6,27914.860993453985
2023,M90,TM,8,9,313700,710000,56.274598,-3.3952276,N,1193,435,110,71,211,460,1,26646.60403726708
2023,M90,TM,8,9,313700,710000,56.274598,-3.3952276,S,1321,523,136,78,266,395,1,25397.54467476769
2023,M1,TM,7,8,509757,207000,51.750952,-0.4114305,N,9140,2392,609,628,2093,3576,15,28975.001395898205
2023,M1,TM,7,8,509757,207000,51.750952,-0.4114305,S,9286,2430,619,637,2126,3633,15,28975.739006342494
2023,M1,TM,21A,22,451600,306300,52.651984,-1.2386883,N,7438,1007,405,419,1366,4324,14,34162.04897146649
2023,M1,TM,21A,22,451600,306300,52.651984,-1.2386883,S,7734,1143,296,330,940,5118,12,35087.90585533869
2023,M1,TM,Junction 26,Junction 27,450890,346600,53.014293,-1.2429122,N,8601,1641,599,433,1449,4572,7,32092.637053212275
2023,M1,TM,Junction 26,Junction 27,450890,346600,53.014293,-1.2429122,S,9394,1459,604,469,1604,5363,9,33590.01819520404
2023,M1,TM,31,32,448000,386800,53.375884,-1.2799583,N,9829,1747,633,403,2245,4977,7,32398.56422293248
2023,M1,TM,31,32,448000,386800,53.375884,-1.2799583,S,10081,1722,376,550,2110,5431,9,33215.70504020396
2023,M1,TM,36,37,433959,401411,53.508295,-1.4894315,N,4585,1242,171,241,597,2392,7,31053.947956989246
2023,M1,TM,36,37,433959,401411,53.508295,-1.4894315,S,4623,1131,156,296,636,2467,6,31464.132566069908
2023,M1,TM,41,42,431500,425120,53.721542,-1.5241181,N,7086,1326,582,395,1328,3577,9,31818.04572537065
2023,M1,TM,41,42,431500,425120,53.721542,-1.5241181,S,6809,1475,347,455,1733,2964,9,30648.487899183732
2023,M3,TM,4,3,489300,160400,51.335689,-0.71949737,E,3381,928,219,263,754,1435,7,29174.211037160287
2023,M3,TM,4,3,489300,160400,51.335689,-0.71949737,W,3974,1717,279,224,840,1153,7,25190.336255924172
2023,M3,TM,Junction 8 M3,Junction 7 M3,458400,146670,51.216252,-1.1652379,E,3441,1273,213,213,1537,411,5,23955.175246440307
2023,M3,TM,Junction 8 M3,Junction 7 M3,458400,146670,51.216252,-1.1652379,W,2931,751,240,181,383,1545,5,30703.927214170693
2023,M4,TM,3,2,514700,178640,51.495077,-0.34913289,E,1675,1172,279,168,128,224,8,17980.792319353208
2023,M4,TM,3,2,514700,178640,51.495077,-0.34913289,W,1892,1358,319,159,150,243,8,17798.151095216806
2023,M4,TM,LA Boundary,6,494700,179600,51.507406,-0.63687954,E,4195,1531,295,304,554,1685,8,27198.85629426548
2023,M4,TM,LA Boundary,6,494700,179600,51.507406,-0.63687954,W,3965,1499,302,303,426,1607,8,27043.297708082027
2023,M4,TM,12,LA Boundary,468000,169660,51.421882,-1.0234312,E,4801,1421,301,318,704,2206,10,29433.91612903226
2023,M4,TM,12,LA Boundary,468000,169660,51.421882,-1.0234312,W,4597,1369,268,317,934,1822,9,28535.344776435686
2023,M4,TM,17,16,402446,183032,51.546177,-1.9661206,E,4120,794,238,230,1403,1601,3,30501.42609510424
2023,M4,TM,17,16,402446,183032,51.546177,-1.9661206,W,3805,763,230,282,1349,1311,3,29617.296343321483
2023,M5,TM,3,LA Boundary,399186,284948,52.462476,-2.0134086,N,5230,960,406,320,759,2850,9,32289.79826546003
2023,M5,TM,3,LA Boundary,399186,284948,52.462476,-2.0134086,S,4824,837,406,331,632,2683,6,32599.842900919306
2023,M5,TM,8,7,390121,240096,52.059154,-2.1455012,N,7207,1710,297,332,1156,3786,3,31753.712520593082
2023,M5,TM,8,7,390121,240096,52.059154,-2.1455012,S,5263,1142,261,179,625,3110,3,32882.29605263158
2023,M5,TM,Junction 15/20 M5/M4),Junction 14 M5,367250,189640,51.604638,-2.4742823,N,5532,1283,278,533,2730,808,4,26685.96611071682
2023,M5,TM,Junction 15/20 M5/M4),Junction 14 M5,367250,189640,51.604638,-2.4742823,S,4729,903,203,296,2158,1251,5,29410.495431893687
2023,M5,TM,Junction 18 M5,merge of feeder roads,352600,178100,51.499839,-2.684245,E,3483,616,262,320,895,1433,10,30524.6467760181
2023,M5,TM,Junction 18 M5,merge of feeder roads,352600,178100,51.499839,-2.684245,W,3817,805,305,325,1158,1260,9,28789.392542723977
2023,M5,TM,27,LA Boundary,310259,117200,50.947226,-3.2788238,E,2581,592,169,81,1739,160,2,26189.91943127962
2023,M5,TM,27,LA Boundary,310259,117200,50.947226,-3.2788238,W,2273,453,142,123,1242,415,3,28125.64550042052
2023,M6,TM,M5 merge,M6,402437,294000,52.543849,-1.9654964,E,3980,1400,173,203,735,1476,4,27512.626910548734
2023,M6,TM,M5 merge,M6,402437,294000,52.543849,-1.9654964,W,3701,1243,248,175,597,1453,5,27929.1303413061
2023,M6,TM,10A,11,396400,304700,52.640032,-2.0546348,N,8351,1655,479,361,996,4940,8,33152.80104277758
2023,M6,TM,10A,11,396400,304700,52.640032,-2.0546348,S,8091,1582,466,359,994,4756,7,33103.7969132778
2023,M6,TM,15,16,380221,344090,52.993769,-2.2961213,N,9586,1767,462,300,1345,5821,3,33790.28191379666
2023,M6,TM,15,16,380221,344090,52.993769,-2.2961213,S,9568,1655,467,313,1382,5876,3,34140.192244224425
2023,M6,TM,24,25,356570,399700,53.492203,-2.6560651,N,6536,1143,436,339,980,3784,10,33188.770920502095
2023,M6,TM,24,25,356570,399700,53.492203,-2.6560651,S,6202,1053,480,321,1232,3294,9,32586.646736578496
2023,M6,TM,28,29,355460,423510,53.706106,-2.6762045,N,5473,945,255,242,921,3188,7,33608.30496581504
2023,M6,TM,28,29,355460,423510,53.706106,-2.6762045,S,5874,1004,350,389,1107,3114,8,32790.081882116545
2023,M6,TM,37,38,359860,495400,54.352545,-2.6190814,N,3308,288,154,87,623,2169,2,36698.76045741799
2023,M6,TM,37,38,359860,495400,54.352545,-2.6190814,S,3794,452,184,94,685,2386,2,35365.20115698133
2023,M6,TM,42,43,343650,554000,54.877569,-2.8797428,N,4335,440,117,167,491,3142,4,37385.84063288237
2023,M6,TM,42,43,343650,554000,54.877569,-2.8797428,S,4744,468,176,236,395,3490,4,37290.058293143215
2023,M11,TM,8,9,552190,231200,51.958461,0.21348815,N,5373,635,277,167,1010,3345,4,35138.548363368885
2023,M11,TM,8,9,552190,231200,51.958461,0.21348815,S,5731,689,292,232,1077,3492,4,34990.36000691324
2023,M18,TM,LA Boundary,2,453300,396200,53.459861,-1.198714,E,7529,1005,255,428,1184,4722,11,35154.87534516765
2023,M18,TM,LA Boundary,2,453300,396200,53.459861,-1.198714,W,7773,987,294,469,1533,4555,11,34475.094279526056
2023,M20,TM,5,6,574400,158350,51.297564,0.5001551,E,7196,960,362,561,3149,2239,16,30457.26979552628
2023,M20,TM,5,6,574400,158350,51.297564,0.5001551,W,6152,979,325,640,3016,1282,16,28820.612655800574
2023,M23,TM,10,9,530400,140000,51.144421,-0.13721666,N,2603,841,267,260,308,1072,8,27361.216618287373
2023,M23,TM,10,9,530400,140000,51.144421,-0.13721666,S,2289,752,212,232,301,921,8,27497.631492168177
2023,M27,TM,1,2,432300,116180,50.94416,-1.541623,E,1343,195,224,160,482,338,8,27838.67590618337
2023,M27,TM,1,2,432300,116180,50.94416,-1.541623,W,1212,167,126,112,428,436,5,30383.056514913656
2023,M32,TM,Junction 2 M32,LA Boundary,362437,177160,51.492129,-2.5424388,N,1453,760,283,198,326,307,6,22087.41489361702
2023,M32,TM,Junction 2 M32,LA Boundary,362437,177160,51.492129,-2.5424388,S,1475,774,296,195,390,235,6,21292.57964135021
2023,M40,TM,4,3,488000,190900,51.610065,-0.73056747,E,4032,1541,337,218,728,1491,7,26775.857936140677
2023,M40,TM,4,3,488000,190900,51.610065,-0.73056747,W,4194,1602,366,260,680,1518,7,26535.75366568915
2023,M56,TM,4,3,381764,387682,53.385663,-2.2756374,N,4008,1088,383,336,1281,1192,8,27361.137360074626
2023,M56,TM,4,3,381764,387682,53.385663,-2.2756374,S,4273,1074,415,300,2044,727,7,26342.8813225312
2023,M56,TM,7,A556,374893,385404,53.364904,-2.3787569,N,2273,590,170,251,451,906,5,28750.953645174883
2023,M56,TM,7,A556,374893,385404,53.364904,-2.3787569,S,2026,582,112,87,970,361,2,26552.31977294229
2023,M56,TM,14,LA Boundary,350500,377440,53.291597,-2.7440483,E,6195,1055,289,398,989,3537,11,33184.8292721771
2023,M56,TM,14,LA Boundary,350500,377440,53.291597,-2.7440483,W,6004,911,366,359,632,3810,12,34536.356814449915
2023,M57,TM,LA Boundary,A59,338500,399140,53.485365,-2.9282808,E,2753,576,108,111,665,1346,4,31712.732384341638
2023,M57,TM,LA Boundary,A59,338500,399140,53.485365,-2.9282808,W,2418,504,154,126,833,870,4,29736.431553592935
2023,M61,TM,3,4,372400,404950,53.540463,-2.4179416,E,3647,999,201,276,607,1631,7,29621.336737436173
2023,M61,TM,3,4,372400,404950,53.540463,-2.4179416,W,3897,858,414,288,1356,1048,8,27806.41163141994
2023,M60,TM,13,14,375118,401150,53.506444,-2.376626,N,8207,1424,115,519,1962,4291,26,33169.297589060814
2023,M60,TM,13,14,375118,401150,53.506444,-2.376626,S,6753,1302,95,554,1915,2958,27,31517.975186104217
2023,M62,TM,21,LA Boundary,394240,413200,53.615315,-2.0885428,E,8092,1158,336,250,76,6339,5,36978.500857422834
2023,M62,TM,21,LA Boundary,394240,413200,53.615315,-2.0885428,W,7909,1284,210,233,730,5516,5,35746.07119578842
2023,M62,TM,26,27,420385,427327,53.741929,-1.69241,E,11668,2701,671,521,1210,6632,10,32209.373520647085
2023,M62,TM,26,27,420385,427327,53.741929,-1.69241,W,11575,2883,637,505,1454,6173,9,31597.870422776778
2023,M62,TM,31,32,441961,423546,53.706662,-1.3658113,E,9035,1760,366,392,1283,5310,10,33393.458063808794
2023,M62,TM,31,32,441961,423546,53.706662,-1.3658113,W,8958,1876,379,447,1781,4574,11,31880.790913101013
2023,M62,TM,36,37,473500,425200,53.718045,-0.88771345,N,4211,917,138,245,1261,1668,5,30557.813415210203
2023,M62,TM,36,37,473500,425200,53.718045,-0.88771345,S,4223,780,180,242,1259,1785,6,31217.614063969897
2023,M60,TM,M60 spur,LA Boundary,383733,389634,53.403273,-2.2461357,N,1496,493,165,179,493,258,5,24253.758945386064
