year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2012,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,N,1372,399,221,228,622,2119,4959
2012,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,S,1359,387,239,236,663,2354,5238
2012,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,N,1204,272,189,224,1166,1010,4064
2012,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,S,1497,1046,852,643,1135,1634,6807
2012,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,E,644,163,120,127,784,1178,3016
2012,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,W,662,165,103,127,686,1167,2911
2012,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,N,519,75,86,149,584,361,1774
2012,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,S,559,86,70,102,532,421,1771
2012,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,E,2100,638,433,234,339,663,4407
2012,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,W,2094,800,533,244,355,633,4660
2012,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,E,906,106,125,219,1065,780,3200
2012,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,W,1061,152,123,252,791,866,3246
2012,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,E,723,126,107,205,1459,1388,4008
2012,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,W,676,124,74,285,1491,959,3609
2012,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,N,1844,438,217,390,2418,1626,6931
2012,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,S,1759,396,244,371,2309,1924,7004
2012,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,N,1264,320,207,55,684,3609,6139
2012,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,S,1175,280,192,126,748,3463,5984
2012,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,N,977,211,145,374,1476,1480,4663
2012,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,S,898,311,183,240,868,1453,3954
2012,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,E,811,180,210,351,1274,1406,4232
2012,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,W,851,239,189,200,1251,1297,4028
2012,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,N,837,167,107,211,1407,1072,3802
2012,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,S,767,163,90,229,978,1166,3393
2012,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,N,1050,279,132,290,533,1291,3575
2012,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,S,990,237,223,197,1056,496,3199
2012,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,E,1238,327,198,65,1905,3495,7229
2012,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,W,1233,369,362,195,1214,3566,6940
2012,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,N,1686,475,381,156,3374,2067,8139
2012,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,S,1539,366,421,241,2466,3289,8321
2012,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,E,2190,461,283,586,3466,2906,9892
2012,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,W,2202,526,281,571,4186,2828,10595
2012,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,N,1402,435,222,165,1545,4961,8730
2012,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,S,1620,338,289,69,1459,5134,8908
2012,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,N,1421,296,265,314,978,3698,6971
2012,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,S,1219,374,238,261,951,3585,6627
2012,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,N,1109,335,199,146,430,3273,5492
2012,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,S,1138,316,188,108,206,3640,5596
2012,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,E,1361,256,214,222,848,2467,5366
2012,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,W,1003,271,237,150,562,2737,4960
2012,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,N,427,116,122,68,337,2251,3320
