year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2008,M6(T),TM,T3,LA Boundary,415400,297080,52.571329131,-1.774210071,N,72,160,16,6,30,358,149,719
2008,M6(T),TM,T3,LA Boundary,415400,297080,52.571329131,-1.774210071,S,101,152,25,5,27,278,281,768
2008,M6(T),TM,T3,A38,415960,296460,52.565739464,-1.765977161,C,73,185,16,10,35,295,170,711
2008,M6(T),TM,T3,LA (Birmingham) boundary,415770,296710,52.567992402,-1.768768363,N,0,1,0,0,0,2,1,4
2008,M6(T),TM,T3,T3 slip road,417060,295650,52.558424622,-1.74979063,N,24,153,13,4,27,224,105,526
2008,M6(T),TM,T3,T3 slip road,417060,295650,52.558424622,-1.74979063,S,53,157,17,12,26,226,170,608
2008,M6(T),TM,T1,T2,418430,294110,52.544536028,-1.729667886,N,55,209,17,2,50,266,163,707
2008,M6(T),TM,T1,T2,418430,294110,52.544536028,-1.729667886,S,94,236,27,15,89,362,188,917
2008,M6(T),TM,M42,Start,420430,286920,52.479828522,-1.700616093,N,58,408,68,87,78,473,906,2020
2008,M6(T),TM,M42,Start,420430,286920,52.479828522,-1.700616093,S,62,323,41,63,92,660,568,1747
2008,M6,TM,4,M6 Toll,420880,286610,52.477024738,-1.694009685,N,118,2077,366,152,427,2271,3161,8454
2008,M6,TM,4,M6 Toll,420880,286610,52.477024738,-1.694009685,S,131,1853,260,141,459,3624,1584,7921
2008,M6,TM,M6 Toll,3,428000,285600,52.467627785,-1.589268081,E,127,2359,325,222,570,3955,1438,8869
2008,M6,TM,M6 Toll,3,428000,285600,52.467627785,-1.589268081,W,143,1992,327,219,505,2726,3470,9239
2008,M1,TM,22,B5380,452830,304670,52.637215737,-1.220768663,N,33,770,40,43,480,826,380,2539
2008,M1,TM,22,B5380,452800,304930,52.63955576,-1.221170433,C,48,668,84,42,201,655,591,2241
2008,M6(T),TM,LA (Warwickshire) boundary,A38,415660,296860,52.569344019,-1.770384206,N,0,1,0,0,0,2,1,4
2008,M6(T),TM,T3 slip road,T2,416060,296430,52.56546685,-1.764503337,N,73,165,14,5,32,322,120,658
2008,M6(T),TM,T3 slip road,T2,416060,296430,52.56546685,-1.764503337,S,101,163,12,17,38,246,189,665
2008,M62,TM,Junction 32,A1(M) junction,445300,423950,53.710016252,-1.315173677,E,176,1090,309,223,335,1974,3383,7314
2008,M62,TM,Junction 32,A1(M) junction,445300,423950,53.710016252,-1.315173677,W,129,1370,391,240,357,1757,3505,7620
2008,M62,TM,A1(M) junction,Junction 34,447680,423370,53.704592144,-1.279208331,N,222,1165,269,271,249,1302,2987,6243
2008,M62,TM,A1(M) junction,Junction 34,447680,423370,53.704592144,-1.279208331,S,232,905,195,245,268,2539,1849,6001
2008,M77,TM,M77,A726,252320,653855,55.755456167,-4.354791963,S,40,266,39,52,27,129,148,661
2008,M48,TM,1,M4 (21),359000,187250,51.582609227,-2.59312016,N,86,321,72,99,90,397,430,1409
2008,M48,TM,1,M4 (21),359000,187250,51.582609227,-2.59312016,S,95,361,66,90,85,397,443,1442
2008,M4,TM,22,21,358000,186500,51.575792257,-2.607461668,E,251,770,114,81,230,1167,585,2947
2008,M4,TM,22,21,358000,186500,51.575792257,-2.607461668,W,295,698,94,98,168,745,418,2221
2008,M4,TM,23,LA Boundary,348000,187250,51.58169936,-2.751862503,E,148,1041,135,92,342,1960,956,4526
2008,M4,TM,23,LA Boundary,348000,187250,51.58169936,-2.751862503,W,116,871,144,98,304,1762,779,3958
2008,M49,TM,LA Boundary,M4 (22),355500,182000,51.535141283,-2.642963756,N,45,209,47,15,88,320,306,985
2008,M49,TM,LA Boundary,M4 (22),355500,182000,51.535141283,-2.642963756,S,45,264,68,30,99,443,358,1262
2008,M48,TM,LA Boundary,1,356900,189600,51.603580453,-2.623715574,E,34,255,34,43,50,465,269,1116
2008,M48,TM,LA Boundary,1,356900,189600,51.603580453,-2.623715574,W,38,200,31,41,49,421,346,1088
2008,M4,TM,23A,23,343100,187840,51.586529286,-2.822667935,E,254,1193,240,171,536,2562,890,5592
2008,M4,TM,23A,23,343100,187840,51.586529286,-2.822667935,W,197,854,174,146,353,1944,970,4441
2008,M48,TM,M4 (23),2,350000,191150,51.616944068,-2.723558119,E,46,225,30,36,52,224,141,708
2008,M48,TM,M4 (23),2,350000,191150,51.616944068,-2.723558119,W,29,225,28,46,59,281,105,744
2008,M20,TM,7,8,580700,156400,51.278086955,0.589437288,N,456,969,165,175,345,3402,357,5413
2008,M20,TM,7,8,580700,156400,51.278086955,0.589437288,S,420,1025,142,163,248,3493,374,5445
2008,M20,TM,8,9,596000,147080,51.189329678,0.803438044,E,341,658,116,139,464,3618,343,5338
2008,M20,TM,8,9,596000,147080,51.189329678,0.803438044,W,382,632,119,119,243,3423,453,4989
2008,M1,TM,21,21A,453570,303320,52.625008373,-1.210053349,N,182,2515,295,448,1060,3620,1853,9791
2008,M1,TM,21,21A,453570,303320,52.625008373,-1.210053349,S,207,2064,315,342,675,3105,2166,8667
2008,M60,TM,25,LA Boundary,391410,393600,53.439105378,-2.130776558,N,129,1981,316,358,187,793,578,4213
