year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,all_HGVs,2_axle,3_axle,4_axle,5_axle,6_axle,7_axle,Mean GVW
2023,M90,TM,M90,A985,312310,683330,56.034801,-3.4088706,N,23,398,112,22,32,86,145,1,27686.394472361808
2023,M90,TM,M90,A985,312310,683330,56.034801,-3.4088706,S,22,389,109,21,32,84,142,1,27884.01028277635
2023,M1,TM,Junction 11a slips,12,503624,226329,51.925845,-0.4944577,N,194,9930,1472,479,505,2369,5099,7,33230.06112174001
2023,M1,TM,Junction 11a slips,12,503624,226329,51.925845,-0.4944577,S,179,9353,1257,416,459,2341,4874,7,33780.53057515501
2023,M1,TM,M1,A5,503694,226094,51.92372,-0.49351082,N,2,977,163,72,67,198,476,1,32175.832139201637
2023,M1,TM,M1,A5,503749,226117,51.923916,-0.49270439,S,3,774,123,67,68,294,221,1,29205.704134366926
2023,M1,TM,M1 slips north end,M1 slips south end,503714,226117,51.923923,-0.49321317,N,204,8134,1167,351,422,1753,4437,5,33749.856914566684
2023,M1,TM,M1 slips north end,M1 slips south end,503714,226117,51.923923,-0.49321317,S,227,7722,828,279,353,2208,4050,5,34164.65337304156
2023,M1,TM,A5,M1,503831,225730,51.920423,-0.49162899,N,12,1426,341,88,200,374,414,7,27927.91643258427
2023,M1,TM,A5,M1,504023,225663,51.919785,-0.48885844,S,16,1475,296,109,214,238,610,8,30153.661694915256
2023,M1,TM,Junction 11a slips,LA boundary,504240,225042,51.914163,-0.4858921,N,219,9509,1475,456,585,1996,4987,12,33083.12900851645
2023,M1,TM,Junction 11a slips,LA boundary,504240,225042,51.914163,-0.4858921,S,236,8977,1087,360,531,2453,4536,12,33605.63191892193
2023,M6,TM,29,29A,356626,424766,53.717493,-2.6587187,N,36,3486,649,223,186,594,1831,4,32445.376254660165
2023,M6,TM,29,29A,356626,424766,53.717493,-2.6587187,S,40,3644,666,247,228,686,1813,5,31892.545679012346
2023,M8,TM,,,273063,662434,55.838376,-4.0285135,E,103,2346,756,170,213,541,659,7,26291.926683716963
2023,M8,TM,,,273063,662434,55.838376,-4.0285135,W,117,2073,691,140,179,481,575,8,26226.85969141755
2023,M8,TM,,,273893,662293,55.837328,-4.0152037,E,190,4447,958,276,341,925,1937,9,30273.336482231218
2023,M8,TM,,,273893,662293,55.837328,-4.0152037,W,192,4598,956,358,324,667,2283,10,31277.26903001305
2023,M8,TM,,,276273,662048,55.835744,-3.9771147,E,124,4243,979,406,541,1129,1175,13,27307.29083195852
2023,M8,TM,,,276273,662048,55.835744,-3.9771147,W,108,4235,1064,403,525,972,1259,12,27316.648170011806
2023,M8,TM,,,277821,661662,55.832672,-3.9522404,E,55,2378,652,120,128,560,914,3,29349.236853176273
2023,M8,TM,,,277821,661662,55.832672,-3.9522404,W,55,2376,672,151,150,485,915,3,28697.141835016835
2023,M6(T),TM,T3,A38,415960,296460,52.565738,-1.7659772,C,0,45,12,1,2,5,26,0,31232.260869565216
2023,M55,TM,A5230,A583 mid-junc,335000,433500,53.793732,-2.9882114,C,46,406,111,40,104,99,47,4,23108.07901234568
2023,M2,TM,6,7,602800,159460,51.298134,0.90762274,E,45,2097,403,109,147,759,673,5,30345.345896946565
2023,M2,TM,6,7,602800,159460,51.298134,0.90762274,W,51,2398,519,121,165,903,686,5,28691.900791996664
2023,M60,TM,LA Boundary,10,375900,396700,53.466483,-2.3644924,E,78,3828,939,228,264,370,2016,11,30898.46133751306
2023,M60,TM,LA Boundary,10,375900,396700,53.466483,-2.3644924,W,70,3740,1030,207,259,431,1804,10,30244.846297781343
2023,M2,TM,5,6,593300,159000,51.297305,0.77127899,E,4,2337,483,115,252,745,737,7,28785.7383497221
2023,M2,TM,5,6,593300,159000,51.297305,0.77127899,W,4,2546,510,103,246,908,772,7,29424.534956794974
2023,M6,TM,27,28,354200,411145,53.594866,-2.6934639,N,25,5163,784,320,263,620,3172,5,34375.72579395817
2023,M6,TM,27,28,354200,411145,53.594866,-2.6934639,S,28,5348,1023,183,282,2366,1489,5,29665.686611817502
2023,M48,TM,2,LA Boundary,354000,191410,51.619622,-2.6658238,E,26,1029,270,67,72,334,284,2,27748.615160349855
2023,M48,TM,2,LA Boundary,354000,191410,51.619622,-2.6658238,W,22,1085,276,67,67,322,351,2,28364.75944700461
2023,M27,TM,5,LA Boundary,444650,116600,50.947115,-1.3657951,E,116,3050,1010,171,268,320,1271,11,27898.75057358243
2023,M27,TM,5,LA Boundary,444650,116600,50.947115,-1.3657951,W,109,3192,1094,120,256,469,1241,12,27767.880325814538
2023,M60,TM,M60 main route,A5103,382250,390750,53.413256,-2.2685043,C,61,3150,841,258,240,365,1438,9,29358.251031418597
2023,M62,TM,M62 main route,A640,392794,411803,53.60274,-2.1103679,E,0,488,137,26,42,83,199,1,28976.469262295082
2023,M74,TM,A74,A763,266314,662205,55.834496,-4.1360874,E,100,3894,906,364,349,626,1637,13,29490.4675224647
2023,M74,TM,A74,A763,266314,662205,55.834496,-4.1360874,W,80,3770,819,345,310,526,1760,12,30570.299575821846
2023,M8,TM,lat: 55.8997 long: -4.4843,lat: 55.8895 long: -4.4806,244892,669704,55.8954,-4.4820813,N,92,1007,95,192,160,328,224,8,27553.69314796425
2023,M8,TM,lat: 55.8997 long: -4.4843,lat: 55.8895 long: -4.4806,244892,669704,55.8954,-4.4820813,S,123,1254,397,53,111,285,403,5,27340.49441786284
2023,M8,TM,lat: 55.8895 long: -4.4806,lat: 55.8585 long: -4.4495,245174,667953,55.879773,-4.4765745,N,114,1237,126,236,205,388,273,10,27779.92407108239
2023,M8,TM,lat: 55.8895 long: -4.4806,lat: 55.8585 long: -4.4495,245174,667953,55.879773,-4.4765745,S,150,1513,471,72,149,342,473,6,27105.1050892267
2023,M8,TM,lat: 55.8946 long: -4.4852,lat: 55.8895 long: -4.4806,244890,669342,55.89215,-4.4819057,N,10,95,18,18,22,16,20,1,24134.936842105264
2023,M8,TM,lat: 55.8912 long: -4.4798,lat: 55.8895 long: -4.4806,244991,669158,55.890531,-4.4801869,S,10,91,21,11,23,18,17,1,24192.032967032967
2023,M57,TM,lat: 53.3935 long: -2.8058,lat: 53.3986 long: -2.8085,346445,389053,53.395577,-2.8068428,N,31,1415,327,57,122,256,649,3,30685.723479490807
2023,M57,TM,lat: 53.3935 long: -2.8058,lat: 53.3986 long: -2.8085,346445,389053,53.395577,-2.8068428,S,21,1297,246,60,105,114,767,4,33437.03703703704
2023,M62,TM,lat: 53.3935 long: -2.8058,lat: 53.3963 long: -2.8155,346084,388969,53.394785,-2.8122566,E,8,2531,426,108,135,825,1032,4,31766.441897233202
2023,M11,TM,M11,A1307,541403,261518,52.233705,0.069182005,S,33,69,22,3,20,13,10,1,23620.55072463768
2023,M54,TM,6,Slip lanes to A5(T),368750,310000,52.686782,-2.4637364,E,45,1992,515,137,207,250,874,8,29551.900050226017
2023,M54,TM,6,Slip lanes to A5(T),368750,310000,52.686782,-2.4637364,W,48,1820,482,99,174,224,835,8,29658.0
2023,M77,TM,M77 Slip Lane,M77 Slip Lane,246454,644347,55.668276,-4.4428353,N,100,1443,331,79,100,149,781,4,31845.991689750692
2023,M77,TM,M77 Slip Lane,M77 Slip Lane,246454,644347,55.668276,-4.4428353,S,82,1295,305,73,88,164,661,4,31003.63397683398
2023,M77,TM,M77 Slip Lane,M77 Slip Lane,249360,647464,55.697169,-4.3983907,N,110,1443,349,106,134,181,667,5,29769.703190013868
2023,M77,TM,M77 Slip Lane,M77 Slip Lane,249360,647464,55.697169,-4.3983907,S,86,1359,275,111,102,147,720,4,31815.565121412805
2023,M1,TM,Roundabout North M1,13 off ramp,495777,237393,52.026692,-0.60545059,W,35,1688,206,63,54,461,903,1,33726.13210900474
2023,M1,TM,Roundabout North M1,13 off ramp,495777,237473,52.027412,-0.60542823,E,35,1714,209,65,54,468,917,1,34273.203617269544
2023,M1,TM,13 on ramp,Roundabout North M1,496021,237387,52.026596,-0.60189709,E,24,2410,482,151,312,478,984,2,29740.88792029888
2023,M1,TM,13 off ramp,Roundabout South M1,496011,237306,52.02587,-0.60206549,W,42,2277,490,168,263,594,761,3,28876.759104870558
2023,M74,TM,M74,A763,264987,662383,55.835725,-4.1573468,E,12,472,119,54,78,134,85,2,24871.19279661017
2023,M74,TM,M74,A763,264985,662324,55.835195,-4.1573494,W,11,377,83,57,33,59,143,1,28719.91489361702
2023,M74,TM,M74,A74,264276,662296,55.834744,-4.1686469,W,3,427,112,44,29,104,137,1,28101.714285714286
2023,M74,TM,M74,A74,264214,662382,55.835499,-4.169679,E,4,406,67,53,24,32,228,1,32046.523456790124
2023,M74,TM,A74,M74,263956,662403,55.835615,-4.1738057,W,13,321,108,51,46,67,46,2,22862.484375
2023,M74,TM,A74,M74,263932,662490,55.836389,-4.1742323,E,12,373,136,51,54,56,75,2,23137.569518716577
2023,M74,TM,M74,A724,262551,661834,55.830108,-4.1959331,E,6,277,93,42,42,38,62,2,24127.655913978495
2023,M74,TM,M74,A724,262716,661819,55.83002,-4.1932935,W,1,232,72,20,40,33,65,2,25510.75
2023,M74,TM,A724,M74,262209,661825,55.82993,-4.201384,E,1,237,115,37,42,28,15,1,18338.252100840335
2023,M74,TM,A724,M74,262270,661757,55.829336,-4.2003765,W,1,186,70,35,40,17,23,1,19171.155913978495
2023,M74,TM,M74,A730/B763,259938,662713,55.837248,-4.2380675,E,6,448,121,31,93,117,84,4,25682.557777777776
2023,M74,TM,M74,A730/B763,259862,662687,55.836993,-4.2392666,W,15,451,109,46,72,83,138,4,27054.194690265485
2023,M74,TM,A730/B763,M74,259604,662829,55.838193,-4.2434562,W,15,422,160,49,77,73,60,4,21976.60047281324
2023,M74,TM,A730/B763,M74,259630,662881,55.838667,-4.2430682,E,25,404,127,46,76,72,79,3,23929.5682382134
2023,M74,TM,M74,A8,258098,664261,55.850608,-4.2682323,W,25,367,141,62,39,33,90,2,23269.73297002725
2023,M74,TM,M74,A8,258030,664388,55.851728,-4.269384,E,11,362,151,50,32,54,75,1,22430.471074380166
2023,M77,TM,B768,M77,255667,663213,55.840478,-4.3064711,W,8,75,42,9,11,7,7,0,18706.473684210527
2023,M8,TM,Seaward Street,A8,257833,664467,55.85238,-4.2725695,E,10,442,118,28,30,95,169,1,29273.950113378683
2023,M8,TM,M74,Seaward Street,257361,664228,55.850094,-4.2799769,E,27,518,142,61,72,104,134,3,25561.228682170542
2023,M8,TM,M74,Seaward Street,257381,664134,55.849256,-4.2796083,W,32,467,153,42,52,96,123,2,25586.094017094016
2023,M80,TM,M80,A73,274295,674009,55.942634,-4.0142336,W,8,261,45,28,33,140,13,2,25153.164750957854
2023,M80,TM,A73,M80,274447,674138,55.943832,-4.0118617,W,1,258,60,32,24,127,14,1,23407.356589147286
2023,M80,TM,A73,M80,274389,674209,55.944454,-4.0128228,E,6,311,42,39,30,43,157,1,32828.04807692308
2023,M80,TM,A803,M80,279019,679374,55.992022,-3.9410589,C,26,645,106,22,47,223,246,2,31201.431888544892
2023,M80,TM,A803,M80,278799,679465,55.992784,-3.9446246,C,8,194,32,7,13,67,74,1,33392.40206185567
2023,M80,TM,M80,A73,274222,674059,55.943064,-4.0154249,E,2,144,27,5,15,14,83,1,33845.372413793106
2023,M80,TM,M80,B8048/A8011,273932,673696,55.939728,-4.0198952,W,138,286,82,27,33,63,82,1,26439.11111111111
2023,M80,TM,M80,B8048/A8011,273704,673798,55.940584,-4.0235906,E,130,331,95,33,62,17,123,0,26186.548484848485
2023,M42,TM,M42,M6 Toll South,418661,290065,52.508163,-1.7264874,E,17,1593,528,147,129,245,538,5,26860.99497487437
2023,M6,TM,,,419339,286979,52.480397,-1.7166764,E,9,1005,280,71,131,296,221,5,25972.451195219124
2023,M42,TM,,,419820,286415,52.475309,-1.7096275,W,7,2690,738,133,193,313,1313,1,30143.552954292085
2023,M42,TM,,,419553,286599,52.476973,-1.7135477,N,27,2083,605,118,149,735,474,2,26619.546327412387
2023,M3,TM,lat: 51.4192 long: -0.4192,lat: 51.4212 long: -0.4142,510190,170210,51.420203,-0.4166962,E,68,187,115,8,15,12,36,1,20185.005347593582
2023,M3,TM,lat: 51.4192 long: -0.4192,lat: 51.4212 long: -0.4142,510190,170210,51.420203,-0.4166962,W,23,134,86,7,12,9,18,1,18100.82706766917
2023,M11,TM,LA Boundary: Redbridge/Essex,M11 Junction (with A1168),543019,193826,51.625083,0.064719601,N,208,2308,673,108,279,407,832,12,27892.9459108611
2023,M11,TM,LA Boundary: Redbridge/Essex,M11 Junction (with A1168),543019,193826,51.625083,0.064719601,S,193,2705,871,178,333,398,912,13,26766.542329020333
2023,M621,TM,Dewsbury Road / M621,"Apex View, Leeds",430040,432317,53.786313,-1.5455454,S,7,97,61,7,8,10,10,0,17815.979166666668
2023,M621,TM,On M621 (Near Holbeck Moor Road),"Apex View, Leeds",429813,432237,53.785607,-1.5489983,C,11,445,193,31,40,88,92,1,23136.52808988764
2023,M621,TM,Dewsbury Road / M621,On M621 (Near Holbeck Moor Road),429926,432126,53.784603,-1.547294,E,62,2059,951,100,168,433,402,5,22774.466245750365
2023,M621,TM,Dewsbury Road / M621,On M621 (Near Holbeck Moor Road),429926,432126,53.784603,-1.547294,W,48,2395,977,206,235,452,519,7,23514.864774624373
2023,M56,TM,M56/A494 junction,M56 J15,338660,372470,53.245689,-2.9206861,E,61,2358,286,44,142,1622,257,7,29045.216284987277
2023,M56,TM,M56/A494 junction,M56 J15,338660,372470,53.245689,-2.9206861,W,41,2210,289,111,180,604,1020,6,32679.986425339368
2023,M56,TM,Roundabout near Commercial Vehicle Testing Centre (Capenhurst),M56 Dual CWY,337695,372360,53.244587,-2.9351237,E,3,284,78,13,16,124,52,0,27244.749116607774
2023,M25,TM,A121 Honey Lane Roundabout,M25 Dual CWY,540282,199713,51.67867,0.027565934,N,10,1535,223,64,76,452,719,2,32608.706380208332
2023,M25,TM,M25 Slip Road (Eastbound),LA Boundary,538880,199863,51.680366,0.007361233,E,92,9925,1613,377,507,3260,4157,10,32017.62525191455
2023,M25,TM,M25 Slip Road (Eastbound),LA Boundary,538880,199863,51.680366,0.007361233,W,81,9751,1403,449,610,1682,5594,13,33896.36416777766
2023,M25,TM,M25 Slip Road (Eastbound),M25 J26,540406,199654,51.678109,0.02933449,E,48,10436,1515,399,438,2861,5213,10,33154.37629359908
2023,M25,TM,M25 Slip Road (Eastbound),M25 J26,540406,199654,51.678109,0.02933449,W,83,10448,1522,475,587,3277,4576,10,32316.639130850963
2023,M25,TM,Roundabout (A121 Honey Lane),M25 J26,540393,199720,51.678705,0.029173107,S,8,1048,133,51,58,404,401,1,31576.346374045803
2023,M25,TM,M25 J26,Where M25 Dual CWY joins westbound slip road,540897,199824,51.679514,0.03649968,E,82,10032,1668,368,499,3344,4143,10,31649.85725677831
2023,M25,TM,M25 J26,Where M25 Dual CWY joins westbound slip road,540897,199824,51.679514,0.03649968,W,65,9265,1288,411,577,1526,5451,12,34389.5796006476
2023,M25,TM,A121 Honey Lane Roundabout,Where M25 Dual CWY joins westbound slip road,540901,199786,51.679171,0.036542174,W,8,1142,145,56,63,440,437,1,31347.980735551664
2023,M25,TM,M25 J26,M25 J27,544131,200981,51.68909,0.083719803,E,67,9961,1322,392,489,4046,3701,12,31925.37984340494
2023,M25,TM,M25 J26,M25 J27,544131,200981,51.68909,0.083719803,W,79,9905,1199,579,611,3608,3898,11,31944.081667676157
2023,M11,TM,M11 J13,M11 J14,542096,259452,52.214965,0.078455475,N,60,4563,696,179,227,1102,2351,7,33176.095791319596
2023,M11,TM,M11 J13,M11 J14,542096,259452,52.214965,0.078455475,S,72,4669,557,202,194,1218,2491,6,34050.17823479006
2023,M11,TM,M11 J14,M11 J14,541231,261594,52.234432,0.066696861,N,32,4829,498,136,126,1457,2610,3,34770.29544513457
2023,M11,TM,M11 J14,M11 J14,541231,261594,52.234432,0.066696861,S,24,4125,353,101,106,903,2660,2,36399.59393939394
2023,M11,TM,M11 J14,M11 J14,541352,261151,52.230421,0.068282435,N,32,510,144,42,59,51,210,3,28083.707269155206
2023,M11,TM,M11 J14,M11 J14,541690,261180,52.230595,0.073240127,S,29,496,146,35,38,94,181,2,27748.639112903227
2023,M621,TM,2,3,428954,431691,53.780748,-1.5620862,E,178,2863,1177,276,287,255,856,11,24430.08036338225
2023,M621,TM,2,3,428954,431691,53.780748,-1.5620862,W,292,2498,1007,237,245,236,763,10,24922.814651721375
2023,M8,TM,A8 (West Street),M8,258161,664416,55.852018,-4.2673079,C,126,885,258,82,80,184,278,3,27464.637288135593
2023,M8,TM,LA boundary,M8 split,311155,671138,55.92508,-3.4233712,E,131,2672,608,238,188,305,1328,5,30606.433008982036
2023,M8,TM,LA boundary,M8 split,311155,671138,55.92508,-3.4233712,W,142,3203,792,312,256,352,1484,6,29683.69831355403
2023,M8,TM,2,3,312370,671216,55.926004,-3.4039594,E,55,1954,820,151,231,394,353,5,23008.532241555782
2023,M8,TM,2,3,312370,671216,55.926004,-3.4039594,W,52,1833,770,141,217,370,332,5,22856.940054495914
2023,M8,TM,2,1,314886,671645,55.93031,-3.363843,E,102,3611,1517,277,427,729,653,9,22621.41888150609
2023,M8,TM,2,1,314886,671645,55.93031,-3.363843,W,101,3612,1516,279,427,729,653,9,22437.265430390256
2023,M8,TM,LA boundary,M8 split,312285,671404,55.927677,-3.4053803,N,80,1179,261,90,87,175,564,3,30880.65254237288
2023,M8,TM,LA boundary,M8 split,312285,671404,55.927677,-3.4053803,S,91,1349,298,103,99,201,645,3,30791.37138621201
2023,M8,TM,2,1,312642,671382,55.927545,-3.3996616,C,190,2808,621,214,206,418,1343,6,30699.386752136754
2023,M8,TM,2,3,312602,672150,55.934436,-3.4005505,N,203,2546,523,202,188,363,1262,6,31301.735455974842
2023,M8,TM,2,3,312602,672150,55.934436,-3.4005505,S,178,3071,719,226,224,472,1424,7,30429.837890625
2023,M275,PM,A3,A3 / A2047,464500,101750,50.811719,-1.0858853,C,338,434,241,45,45,40,61,1,19409.52193995381
2023,M11,TM,M11 J7,M11/A1025 Junction,549163,210410,51.772493,0.16049876,N,215,5132,737,184,274,1898,2031,7,31794.375365425843
2023,M11,TM,M11 J7,M11/A1025 Junction,549163,210410,51.772493,0.16049876,S,225,5657,736,174,394,1822,2521,8,32730.250221043323
2023,M11,TM,M11/A1025 Junction,M11 J8,550573,219106,51.850245,0.18469435,N,220,5045,696,205,333,1445,2358,8,32959.7171456888
2023,M11,TM,M11/A1025 Junction,M11 J8,550573,219106,51.850245,0.18469435,S,229,5408,655,179,294,1829,2443,8,33276.232618343194
2023,M73,TM,M73 J2A,M73 J3 (just before slip road),270803,669670,55.902748,-4.0680269,N,63,3305,522,237,211,578,1751,6,32790.99031770045
2023,M73,TM,M73 J2A,M73 J3 (just before slip road),270803,669670,55.902748,-4.0680269,S,56,3418,656,179,255,725,1598,5,31704.246635459334
2023,M73,TM,M73 J3 (just before slip road),M73/A80 Roundabout,270950,671185,55.916391,-4.066401,C,3,380,105,25,19,92,140,1,28924.452879581153
2023,M73,TM,M73 J3 (just before slip road),M73 underpasses A80,271050,671267,55.917154,-4.0648413,C,51,7228,1991,462,352,1746,2667,10,28669.52684006641
2023,M73,TM,M73 underpasses A80,M80 J4,271297,671564,55.919887,-4.0610336,E,55,3359,662,212,175,292,2012,6,33174.45876749032
2023,M73,TM,M73 underpasses A80,M80 J4,271297,671564,55.919887,-4.0610336,W,61,3672,699,266,237,433,2031,7,32195.372175333516
2023,M73,TM,A80 Roundabout connecting to M73 Slip Road,M73 underpasses A80,271037,671345,55.917851,-4.0650864,C,3,380,105,25,19,92,140,1,28996.49738219895
2023,M73,TM,M73 underpasses A80,A80 Roundabout connecting to M73 Slip Road,271540,671640,55.920634,-4.0571842,C,12,703,136,47,41,73,405,1,32327.52347083926
2023,M6,TM,M6 J41,LA Boundary,343200,547300,54.817317,-2.8854355,N,90,3996,317,64,43,181,3388,1,39480.99023535303
2023,M6,TM,M6 J41,LA Boundary,343200,547300,54.817317,-2.8854355,S,83,4380,250,71,17,277,3764,1,40265.78470319635
2023,M6,TM,LA Boundary,M6 J42,343334,550455,54.845681,-2.8839698,N,90,3594,327,83,127,910,2145,3,35970.97802503477
2023,M6,TM,LA Boundary,M6 J42,343334,550455,54.845681,-2.8839698,S,98,4002,364,107,153,1110,2263,3,35159.541
2023,M48,TM,1,M4 (21),358548,187909,51.588499,-2.5997212,N,30,1992,368,133,296,586,600,10,28580.049673858506
2023,M48,TM,1,M4 (21),358548,187909,51.588499,-2.5997212,S,34,2037,374,143,309,615,585,10,28146.807956777997
2023,M4,TM,22,21,359131,186416,51.575119,-2.5911323,E,112,2875,524,116,118,458,1657,2,33541.12939130435
2023,M4,TM,22,21,359131,186416,51.575119,-2.5911323,W,99,2680,444,88,113,385,1648,2,34683.21641791045
2023,M4,TM,23,LA Boundary,346258,187169,51.580806,-2.7769883,E,71,5253,1268,249,234,522,2977,5,32368.907136060894
2023,M4,TM,23,LA Boundary,346258,187169,51.580806,-2.7769883,W,62,4416,1079,176,185,504,2469,4,32185.23907629613
2023,M49,TM,LA Boundary,M4 (22),354431,185518,51.566684,-2.6588317,N,2,1596,233,102,112,563,584,2,31052.0313283208
2023,M49,TM,LA Boundary,M4 (22),354431,185518,51.566684,-2.6588317,S,2,1807,182,85,99,634,805,1,33044.83167220376
2023,M48,TM,LA Boundary,1,356900,189600,51.603579,-2.6237156,E,26,1029,270,67,72,334,284,2,27561.282798833818
2023,M48,TM,LA Boundary,1,356900,189600,51.603579,-2.6237156,W,22,1085,276,67,67,322,351,2,29014.324423963135
2023,M4,TM,23A,23,343100,187840,51.586528,-2.8226679,E,135,4759,859,303,235,585,2774,4,33235.14852941177
2023,M4,TM,23A,23,343100,187840,51.586528,-2.8226679,W,109,4764,794,293,206,570,2896,5,33980.09235936188
2023,M48,TM,M4 (23),2,347895,189460,51.601557,-2.7537066,E,48,855,247,63,162,271,110,1,23800.55854800937
2023,M48,TM,M4 (23),2,347895,189460,51.601557,-2.7537066,W,31,802,262,48,127,274,88,2,22967.176029962546
2023,M20,TM,7,8,579237,157355,51.287126,0.56896261,E,117,5570,527,143,195,3966,733,7,29715.099084544963
2023,M20,TM,7,8,579237,157355,51.287126,0.56896261,W,144,4482,521,134,229,2661,930,8,30130.77470443899
2023,M20,TM,8,9,596000,147080,51.189328,0.80343793,E,52,4453,347,106,154,2447,1398,3,32576.530415263747
2023,M20,TM,8,9,596000,147080,51.189328,0.80343793,W,29,4340,420,77,141,2827,870,4,30759.12860106015
2023,M1,TM,21,21A,453570,303320,52.625007,-1.2100534,N,127,11540,2794,540,605,1473,6109,18,31689.196117514515
2023,M1,TM,21,21A,453570,303320,52.625007,-1.2100534,S,122,11193,2668,579,626,1835,5468,18,30942.20091120243
2023,M60,TM,25,LA Boundary,391410,393600,53.439104,-2.1307766,N,69,3011,670,273,199,334,1529,7,30960.37118193891
2023,M60,TM,25,LA Boundary,391410,393600,53.439104,-2.1307766,S,76,3278,970,218,219,482,1384,6,28719.255565721258
2023,M1,TM,42,43,432000,427700,53.7447,-1.5162753,N,103,6835,1699,377,366,647,3729,18,31520.41881217086
2023,M1,TM,42,43,432000,427700,53.7447,-1.5162753,S,102,7398,1849,404,377,628,4127,14,31714.23030139208
2023,M6,TM,31,31A,357200,432180,53.784173,-2.6510514,N,118,6342,1467,260,437,1091,3074,14,31337.513006463818
2023,M6,TM,31,31A,357200,432180,53.784173,-2.6510514,S,162,8073,2326,637,482,534,4078,18,29887.431950464397
